finalizar;1;0;2;3
fernando;2;2;1;0
exibir;0;0;0;4
etc;2;2;0;2
estrangeiro;0;1;0;5
esquecer;4;1;1;0
esperança;1;1;0;1
escalão;3;2;0;1
equipamento;0;0;1;5
embaixada;0;0;2;4
email;1;0;4;0
dr;2;1;2;1
doar;2;3;0;0
divulgação;2;3;1;0
dividir;2;1;1;2
disputa;4;2;0;0
dirigir;1;2;0;2
df;2;4;0;0
dezembro;0;2;3;1
devido;0;1;0;3
desrespeitar;3;0;2;0
deslocar;1;0;0;5
desenvolver;1;0;0;3
desafiar;0;0;0;6
departamento;0;1;0;4
delegado;1;2;3;0
decretar;1;1;4;0
câmera;2;2;1;0
cultura;3;0;0;0
correto;3;0;0;1
corpus;0;0;5;0
convencer;1;1;2;1
contratar;0;3;1;1
consequência;1;0;1;2
condição;1;1;1;3
comunicação;1;0;0;5
comunicar;2;1;3;0
comum;4;1;1;0
comportamento;2;2;0;1
completo;2;2;2;0
companheiro;6;0;0;0
combater;3;0;0;3
comandante;0;0;4;2
classificar;0;1;3;2
circunstância;0;0;2;3
chance;1;1;1;3
caráter;4;0;2;0
carregar;2;0;0;4
caminhão;4;1;0;1
britânico;0;0;1;4
brf;0;5;0;0
braço;3;2;1;0
bilionário;1;4;0;0
atividade;0;1;2;2
artigo;2;0;1;2
armamento;0;0;0;6
argumento;3;0;3;0
argumentar;1;3;2;0
ar;4;1;0;1
antônio;2;3;1;0
analista;1;1;1;3
amanda;5;0;0;0
alves;3;0;0;0
alterar;2;2;0;1
alckmin;0;5;1;0
afetar;1;1;0;3
aeronave;0;1;0;4
advertência;2;0;0;4
acesso;2;1;2;1
abin;1;0;2;0
ônibus;4;1;0;0
zelador;1;0;2;0
zanin;1;0;4;0
vândalo;4;0;0;0
voar;1;0;0;4
vizinho;0;1;0;4
visar;2;1;0;1
vice_presidente;2;0;0;3
vermelho;3;1;0;1
venezuelano;4;0;0;0
unir;1;0;1;3
título;3;0;0;0
trf_4;0;0;5;0
trazer;1;0;1;3
trabalhador;3;1;0;0
tender;2;0;0;3
telefone;2;1;0;2
suspeita;0;3;0;2
sujo;1;1;2;0
sujeito;3;0;2;0
subterrâneo;0;0;0;3
somar;0;5;0;0
solução;5;0;0;0
socialista;4;0;0;1
shinzo;0;0;0;5
sexta_feira;1;0;2;1
seguida;0;0;0;3
segredo;0;1;3;1
saúde;3;0;1;1
safado;5;0;0;0
rural;2;0;0;1
rj;4;0;0;0
retaliação;2;0;0;3
residir;2;1;0;1
renúncia;2;0;1;0
renato;1;1;2;0
relacionamento;2;1;1;1
registro;2;1;2;0
refinaria;2;2;0;0
reduzir;2;0;0;3
recuperar;2;1;2;0
rapaz;5;0;0;0
protesto;5;0;0;0
pronunciar;2;1;0;2
promover;4;0;0;1
promotor;2;1;2;0
projetar;2;0;0;3
pressão;1;0;0;2
pressionar;1;1;1;2
presença;1;0;0;4
prescrever;0;2;2;0
pregent;0;0;0;5
preferir;1;1;1;1
prefeitura;3;1;1;0
poço;4;0;0;0
potência;0;0;0;5
porta;3;0;2;0
podre;1;4;0;0
plástico;2;1;0;2
pior;2;1;1;1
pimentel;3;2;0;0
perito;0;2;2;0
pence;0;0;0;3
pedro;0;3;2;0
pedaço;4;0;1;0
passo;1;0;0;2
pago;0;5;0;0
orientar;0;2;1;2
organizar;4;0;0;1
obter;0;2;0;2
obstruir;3;1;1;0
new;1;1;0;1
negociação;0;3;1;1
méxico;2;0;1;2
município;3;0;0;1
morador;4;0;0;1
montar;0;1;3;1
militante;3;1;1;0
milha;0;0;0;5
mero;4;1;0;0
merkel;0;0;0;4
meirelles;4;0;0;0
massa;0;0;0;5
março;0;1;2;2
marisa;1;0;3;0
maria;2;3;0;0
mando;0;3;0;0
mail;0;0;0;5
machado;0;5;0;0
londres;0;0;0;4
localizar;0;1;0;4
livre;3;1;0;0
livrar;4;0;1;0
link;4;1;0;0
ligado;1;0;1;1
liderança;0;1;0;4
lidar;0;1;0;4
liberado;3;1;0;0
leitão;3;2;0;0
legítimo;1;0;0;3
judicial;0;2;3;0
jantar;4;0;1;0
ironizar;0;1;2;1
iraque;0;0;0;4
investigador;0;2;3;0
interrogatório;0;0;5;0
interessante;0;3;1;1
intercontinental;0;0;0;5
inteligente;2;0;0;1
institucional;2;3;0;0
instalar;1;1;0;3
inocente;1;0;2;1
inferno;0;0;2;3
indonésio;0;0;0;5
indenização;0;1;4;0
inaudível;3;0;0;0
inaceitável;3;0;0;2
impacto;2;1;0;2
igual;3;0;0;0
igreja;4;0;0;0
humano;1;0;1;3
hornet;0;0;0;5
histórico;1;0;1;1
hipótese;4;0;1;0
havaí;0;0;0;5
hamburgo;4;0;0;1
graça;0;2;1;1
gomes;1;2;2;0
gilberto;4;1;0;0
garcia;3;0;0;0
fácil;4;0;0;0
fraco;0;5;0;0
formar;3;1;1;0
filósofo;4;0;0;0
festa;4;0;0;1
expressão;0;0;3;0
expressar;3;0;0;2
explosão;0;0;0;5
expectativa;2;1;1;1
exercer;1;1;1;1
exclusivo;3;1;0;1
ex_presidenta;3;0;2;0
ex_governador;0;4;1;0
ex_diretor;0;2;2;0
estádio;0;5;0;0
estilo;1;1;1;2
estadual;3;1;0;0
especializado;1;2;0;1
escoltar;0;0;0;4
eremita;0;0;0;5
engenheiro;1;0;4;0
enganar;4;0;0;1
encaminhar;0;0;2;1
década;0;2;0;2
duque;0;0;4;0
droga;1;0;3;0
distribuir;3;1;0;0
disposição;2;0;0;3
direcionar;2;2;0;1
diplomático;0;0;0;5
diploma;5;0;0;0
diogo;4;0;0;0
devolver;1;4;0;0
destinar;1;3;0;1
desmoralizar;2;0;3;0
desespero;3;1;1;0
desembargador;0;0;4;0
descrever;2;0;0;3
demitir;1;3;1;0
cúmplice;2;2;0;1
custo;0;2;1;2
correio;1;2;2;0
coração;1;0;0;4
coragem;2;1;1;0
contêiner;0;0;0;3
constante;0;2;0;3
confusão;3;0;0;2
complicar;1;3;1;0
comparar;2;1;1;0
comer;3;1;1;0
combinar;2;0;1;0
colunista;0;1;4;0
cobrar;1;1;2;0
clube;5;0;0;0
cinza;0;0;0;5
certeza;3;0;1;1
casal;0;0;5;0
carreira;2;0;2;0
caber;2;0;3;0
busca;1;2;0;0
brückner;4;0;0;0
bovino;1;3;0;0
boechat;4;0;0;0
bispo;3;0;0;0
bernardo;2;0;3;0
benesse;1;4;0;0
benefício;1;4;0;0
bater;3;0;1;1
bancário;0;4;1;0
autor;2;0;0;1
aumento;2;1;0;2
atibaia;2;1;2;0
assustar;3;0;0;0
apurar;2;0;2;1
apreensão;1;3;0;0
aposentar;2;1;0;0
análise;0;0;2;2
antonio;0;3;2;0
antigo;2;1;0;2
aniversário;1;0;0;4
andar;4;0;0;0
alegre;5;0;0;0
agressivo;1;0;0;4
agraciar;0;4;0;0
agosto;4;1;0;0
adotar;0;0;0;4
adiar;0;0;5;0
acalmar;4;0;0;0
abastecer;4;1;0;0
abar;0;0;0;5
1a;0;0;5;0
ódio;4;0;0;0
áfrica;1;0;0;3
wyllys;1;0;2;0
wagner;2;2;0;0
waack;3;0;0;0
vladmir;0;0;0;4
vladimir;0;0;0;4
visão;1;0;1;1
visita;0;0;0;3
viana;3;0;1;0
viagem;3;0;0;1
veículo;0;0;0;3
versão;1;1;1;1
verificar;0;1;0;3
vereador;3;0;0;0
verbo;3;0;1;0
vaca;4;0;0;0
uísque;2;1;1;0
uol;2;1;1;0
un;0;0;0;4
tóquio;0;0;0;4
turista;0;0;0;4
turco;1;0;1;1
treta;2;0;2;0
treinamento;0;0;0;3
transmitir;0;0;1;2
transferência;0;2;2;0
trajetória;1;1;0;1
traduzir;1;1;1;0
tona;2;0;2;0
testemunho;0;1;3;0
tese;1;0;0;3
terreno;1;2;1;0
terminar;1;0;1;2
temporário;1;2;0;1
tarefa;1;0;2;1
suécia;4;0;0;0
suspeito;0;1;1;2
surto;1;0;0;3
sul_coreano;0;0;0;4
sucata;2;1;0;0
subir;0;1;0;2
soviético;0;0;0;4
sonhar;3;0;1;0
sol;0;1;0;3
sindicato;3;1;0;0
silêncio;1;1;2;0
sessão;4;0;0;0
segunda_feira;1;0;1;1
saída;1;1;0;1
sala;0;2;2;0
roubo;2;2;0;0
ronald;0;0;0;4
rodrigues;3;0;0;0
rifle;0;0;0;4
revelação;0;2;1;1
requião;3;1;0;0
remover;2;0;0;1
relacionar;1;0;1;2
reduzido;0;1;0;3
reduto;0;0;0;3
recusar;0;2;0;2
recebimento;1;2;0;0
rebater;1;0;0;2
reagan;0;0;0;4
quinta_feira;1;0;2;1
quebrado;4;0;0;0
pânico;1;2;1;0
página;1;1;1;1
província;0;0;0;4
proporção;0;0;0;4
propor;2;0;0;1
processar;2;1;1;0
preço;0;1;0;3
preocupar;0;0;1;3
pinto;0;3;1;0
perdoar;4;0;0;0
penitenciária;1;1;1;0
pau;3;0;1;0
patético;4;0;0;0
patmos;0;0;4;0
partidário;1;1;2;0
parceiro;4;0;0;0
papudo;0;0;4;0
pacote;1;3;0;0
originário;2;1;0;0
organizado;0;1;2;0
oposto;0;0;0;4
oportunidade;1;1;1;0
olho;2;0;0;2
ocidental;0;0;0;4
ocasião;1;1;2;0
observar;0;0;0;4
objetivo;0;0;0;3
norte_coreanos;0;0;0;4
mst;4;0;0;0
mortadela;4;0;0;0
morar;2;1;0;0
metro;2;0;0;2
mer;2;1;0;0
mentiroso;1;0;2;1
mentir;1;1;2;0
medicamento;2;1;0;1
marítimo;0;0;0;4
marino;3;1;0;0
maduro;3;0;1;0
língua;3;0;0;1
linguagem;2;0;1;0
letícia;1;0;2;0
leniência;0;3;1;0
leia_se;2;1;0;1
lascar;4;0;0;0
lamentar;1;1;1;0
kin;0;0;0;4
junho;1;0;2;0
jorge;1;1;2;0
jogador;4;0;0;0
jogada;4;0;0;0
jato;1;0;3;0
ironia;2;1;1;0
inventar;0;2;0;2
invasão;2;1;0;0
interior;1;1;1;1
interceptar;1;0;3;0
influenciar;0;2;0;2
inconformado;0;1;3;0
imóvel;1;2;1;0
império;2;1;0;1
impressionar;1;2;0;1
impopular;4;0;0;0
implantação;0;0;0;4
implantar;0;1;0;3
imperialista;0;0;0;4
ilusão;3;0;0;0
homenagem;1;0;1;1
harris;0;0;0;4
hackers;1;0;0;2
gás;1;0;0;3
guarda;0;3;1;0
grito;4;0;0;0
gritar;3;0;0;0
gravata;4;0;0;0
grade;1;0;2;0
governar;3;0;0;1
gil;3;0;0;0
geng;0;0;0;4
fundamento;1;1;1;1
fundador;0;0;1;3
fugir;2;1;1;0
frequência;0;1;1;1
frederico;0;1;3;0
fred;0;1;2;0
fracassado;0;0;0;4
formular;2;0;2;0
fiscalização;1;2;0;0
financiar;2;2;0;0
ferir;1;1;0;2
federação;3;1;0;0
familiar;0;2;0;2
falhar;0;0;0;4
falado;3;0;0;0
fagundes;3;0;0;0
fada;4;0;0;0
facilitar;0;3;1;0
faca;3;0;1;0
explosivo;0;0;0;4
existente;1;0;0;2
ex_presidentes;1;1;1;0
ex_ministra;1;2;1;0
ex_executivo;0;2;2;0
ex_assessor;0;2;1;0
estudo;2;0;0;2
estranho;0;2;2;0
estabilidade;0;0;0;4
essencial;1;1;0;1
esquerdo;4;0;0;0
esplanada;2;1;0;0
espaço;1;2;0;1
espalhar;2;0;1;1
esclarecer;0;0;3;0
emergência;0;1;0;2
eletrônico;1;1;1;0
eficiência;1;2;1;0
edição;3;1;0;0
domiciliar;0;0;3;0
disponível;1;0;1;2
dispensar;3;0;1;0
diretoria;1;2;0;0
diplomata;0;0;0;4
digno;3;0;0;0
diferença;2;1;0;1
diego;2;1;0;1
determinação;1;0;3;0
detectar;0;0;0;4
destróier;0;0;0;4
destino;1;0;1;2
despesa;0;3;1;0
desmascarar;0;0;3;0
desertor;0;0;0;3
desculpa;0;1;3;0
desabafo;2;0;1;0
derramamento;4;0;0;0
depor;0;1;2;0
depender;1;0;2;1
delito;1;1;2;0
custar;3;0;0;1
curvar;4;0;0;0
crédito;1;3;0;0
crescer;4;0;0;0
corrêa;0;4;0;0
corruptor;1;3;0;0
coronel;1;1;0;2
controlo;1;0;0;3
continente;0;0;0;4
contido;1;1;0;1
consumir;0;4;0;0
consumidor;1;3;0;0
construção;0;3;0;1
constrangimento;2;1;0;0
conseqüências;0;0;0;4
conselheiro;0;0;0;3
consciência;2;0;0;1
conhecimento;2;2;0;0
confundir;0;0;4;0
confronto;3;0;0;1
concreto;1;2;1;0
compra;2;2;0;0
competente;2;1;0;0
colapso;1;0;0;3
cnn;0;0;0;4
circular;2;0;0;2
ciar;0;1;1;1
chão;2;0;0;2
chave;1;1;1;0
cenário;2;0;1;1
cbf;1;0;2;0
carrapato;0;1;2;0
cancelar;1;0;0;2
calcular;1;1;0;2
cacique;0;4;0;0
cachorro;4;0;0;0
cabelo;3;0;1;0
buraco;3;0;1;0
breve;2;0;0;2
botar;4;0;0;0
blogueiro;0;1;2;0
besteira;4;0;0;0
belo;3;0;1;0
banheiro;2;0;2;0
bala;0;0;2;1
baixar;0;2;1;0
avaliação;2;0;1;1
aurélio;0;0;3;0
atriz;3;0;0;0
atribuir;2;0;1;1
atrasado;3;1;0;0
atrair;3;1;0;0
assinatura;2;0;1;0
assassinato;0;1;1;2
assaltado;4;0;0;0
arquivar;1;1;1;0
araújo;2;2;0;0
aprovação;2;0;2;0
aprontar;4;0;0;0
aposentadoria;4;0;0;0
apoiador;4;0;0;0
apelo;2;1;1;0
aparelho;3;0;1;0
amorim;3;0;0;0
amor;2;0;1;0
altitude;0;0;0;4
alienado;2;1;0;1
aliança;2;0;0;2
alessandra;4;0;0;0
alemão;0;0;0;4
alegação;0;0;3;1
al_qaeda;1;0;0;2
ahhh;0;2;1;0
afeganistão;0;0;0;4
acumular;0;4;0;0
acidente;0;0;2;2
aberto;1;1;1;1
2a;0;0;2;1
youtube;2;1;0;0
xingar;3;0;0;0
véspera;1;1;1;0
vitória;2;0;1;0
violência;3;0;0;0
vigilância;0;0;0;3
vidro;3;0;0;0
vice_ministro;0;0;0;3
ventilador;1;1;1;0
varrer;2;0;0;1
vandenberg;0;0;0;3
túnel;0;0;0;3
trágico;1;1;0;1
trupe;1;0;2;0
trata_se;1;1;0;1
trabalhista;3;0;0;0
tortura;0;0;3;0
toa;3;0;0;0
tillerson;0;0;0;3
teórico;0;0;0;3
testemunha;2;1;0;0
temor;1;0;1;1
tapa;2;0;1;0
tailândia;0;0;0;3
súbito;1;0;0;2
série;0;1;0;2
surpreso;0;0;2;1
sul_coreanos;0;0;0;3
sucessor;1;1;0;1
submerso;0;0;0;3
subestimar;2;0;0;1
solicitar;0;1;2;0
solaris;1;0;2;0
sobreviver;2;0;1;0
sinceridade;3;0;0;0
sigla;1;1;1;0
shuang;0;0;0;3
sertanejo;2;1;0;0
serraglio;0;2;1;0
sergio;0;3;0;0
sequestrar;1;0;1;1
senso;3;0;0;0
seguro;1;1;0;1
seguidor;3;0;0;0
seguido;3;0;0;0
segmento;1;2;0;0
secretária;3;0;0;0
secretaria;2;1;0;0
schaffner;0;0;0;3
sanitário;2;1;0;0
sagrado;2;0;0;1
rpdc;0;0;0;3
rex;0;0;0;3
reuters;0;0;0;3
retorno;2;1;0;0
restaurante;1;1;1;0
repetido;1;1;0;1
reparar;2;0;1;0
remuneração;1;2;0;0
refém;1;0;0;2
redor;0;0;0;3
recolher;2;1;0;0
receita;0;3;0;0
recebido;0;2;1;0
rasgar;2;0;1;0
rascunho;0;0;3;0
radar;0;0;1;2
rabo;1;2;0;0
r_calf;0;2;0;1
quebra;1;0;2;0
quantidade;2;0;0;1
pé;1;0;1;1
publicitário;1;2;0;0
provocador;2;0;0;1
protocolo;1;0;1;1
proprietário;1;1;1;0
propriedade;0;2;0;1
promessa;1;0;0;2
profissão;1;0;2;0
produzir;0;1;0;2
procuradoria_geral;1;2;0;0
primeira_ministra;2;0;1;0
previsão;1;0;0;2
prevenir;0;0;2;1
pregar;1;0;1;1
precedente;1;0;1;1
prazer;1;0;1;1
pr;2;0;1;0
post;1;0;0;2
porte;2;1;0;0
porta_voz;1;0;0;2
pontual;3;0;0;0
poderio;0;0;0;3
pl;2;0;1;0
piloto;0;0;0;3
pilantra;2;1;0;0
pib;1;2;0;0
peça;1;0;0;2
petras;0;0;0;3
perfil;2;1;0;0
perdido;2;0;1;0
perda;1;1;0;1
pequim;0;0;0;3
penitenciário;1;2;0;0
patamar;1;0;0;2
parceria;0;2;0;1
paraíso;0;3;0;0
paralisado;1;0;0;2
paciência;0;0;0;3
pacheco;0;1;2;0
ovacionar;1;0;2;0
outubro;1;2;0;0
origem;2;0;1;0
orelha;3;0;0;0
orcrim;2;0;1;0
ofensiva;0;0;0;3
nêumanne;1;0;2;0
novembro;1;0;0;2
north;0;0;0;3
norte_americanos;0;1;0;2
norte_americanas;0;0;0;3
nocaute;1;0;2;0
nascer;1;1;0;1
mutante;0;0;0;3
moço;1;0;2;0
moreno;0;1;2;0
moreira;1;1;1;0
mordido;3;0;0;0
morder;3;0;0;0
montante;0;3;0;0
molina;1;1;1;0
moleque;3;0;0;0
miriam;2;1;0;0
milionário;2;1;0;0
mike;0;0;0;3
michael;0;0;0;3
metrô;0;0;0;3
metade;0;2;0;1
mesada;0;3;0;0
mello;0;0;3;0
melhorar;1;0;2;0
melar;1;2;0;0
mega;0;1;0;2
mcmaster;0;0;0;3
mccain;0;0;0;3
maurício;0;1;2;0
mato;0;2;1;0
massacrar;2;0;0;1
manobra;1;1;0;1
manga;2;0;0;1
licitação;1;1;1;0
libertar;1;0;0;2
liberação;1;2;0;0
lewandowski;2;0;1;0
letra;0;0;3;0
legado;1;0;2;0
lavar;1;2;0;0
largo;1;1;0;1
lambança;3;0;0;0
kiselyov;0;0;0;3
júnior;0;3;0;0
jurista;0;0;3;0
julius;0;2;1;0
john;0;0;0;3
jeito;2;1;0;0
janete;0;1;2;0
james;1;0;0;2
itália;3;0;0;0
irônico;3;0;0;0
irregularidade;0;2;1;0
irregular;0;2;0;1
intuito;1;1;1;0
intimação;0;0;3;0
internação;1;2;0;0
internauta;3;0;0;0
internar;1;0;2;0
interceder;0;2;1;0
instante;0;0;1;2
insistir;1;0;0;2
influente;2;0;0;1
infeliz;3;0;0;0
indignado;1;2;0;0
incompetente;3;0;0;0
impulsivo;0;0;0;3
importar;2;0;1;0
implementar;1;0;0;2
implacável;0;0;0;3
impetrar;0;1;2;0
imediato;0;0;1;2
illuminati;0;0;0;3
ideológico;3;0;0;0
ideologia;2;0;1;0
identificado;0;1;1;1
i;1;0;0;2
hotel;2;0;1;0
horário;0;0;0;3
honra;1;0;2;0
honestidade;3;0;0;0
hiroshima;0;0;0;3
hiroshi;0;0;0;3
helicóptero;0;0;0;3
gripe;0;0;0;3
grampear;2;0;1;0
gordo;0;0;0;3
gigante;0;3;0;0
gesto;1;0;0;2
geraldo;0;3;0;0
gasolina;0;1;0;2
garoto;0;0;1;2
g1;3;0;0;0
físico;2;0;1;0
fã;1;2;0;0
furtar;0;1;2;0
furna;1;2;0;0
fundação;0;1;0;2
fruto;3;0;0;0
fraude;1;2;0;0
forçar;0;1;0;2
forjar;1;0;2;0
foco;2;0;1;0
flagrante;1;1;0;1
firme;0;0;1;2
firmar;0;1;2;0
fevereiro;0;3;0;0
favorecer;1;2;0;0
faturamento;0;3;0;0
fanático;2;0;0;1
falta;0;1;2;0
fallon;0;0;0;3
fadar;1;1;0;1
facebook;2;1;0;0
fabricar;0;0;0;3
extorsão;0;2;1;0
extinção;2;0;1;0
exportar;0;2;0;1
existência;0;2;0;1
exame;2;0;1;0
ex_primeira;1;0;2;0
evidência;1;1;0;1
europeu;0;0;1;2
estreito;1;1;0;1
estratégico;0;1;0;2
estrago;2;0;0;1
estender;0;1;0;2
esquerdista;2;0;1;0
espalhado;2;0;0;1
escritor;3;0;0;0
erguido;1;1;1;0
equivaler;0;2;0;1
episódio;1;2;0;0
entrega;0;1;2;0
enrolado;1;2;0;0
enriquecer;2;1;0;0
energia;1;0;1;1
emílio;1;2;0;0
empresarial;1;1;1;0
einstein;2;1;0;0
efeito;0;0;0;3
débito;1;2;0;0
dágua;0;1;0;2
duro;1;0;0;2
dom;2;0;1;0
doer;3;0;0;0
doente;2;0;1;0
documentação;0;0;3;0
ditado;2;0;1;0
distribuição;1;2;0;0
discussão;2;0;0;1
devastador;0;1;0;2
determinado;2;0;1;0
destruição;2;0;0;1
destaque;2;0;0;1
despachar;0;0;3;0
desmoronar;0;1;0;2
desmentir;3;0;0;0
desencadear;0;0;0;3
desempenho;3;0;0;0
descobrir;0;2;0;1
dependente;3;0;0;0
demo;0;2;0;1
demissão;1;0;2;0
delírio;3;0;0;0
delegacia;3;0;0;0
dama;1;0;1;1
céu;1;0;1;1
custa;3;0;0;0
curto;1;1;1;0
curiosidade;1;0;0;2
culpar;1;0;0;2
culpado;0;2;1;0
culpa;3;0;0;0
cuidar;1;1;0;1
cristiano;0;0;3;0
criação;0;2;1;0
cracolândia;3;0;0;0
cortar;2;1;0;0
corpo;3;0;0;0
copa;1;2;0;0
convidado;3;0;0;0
confuso;1;0;1;1
confrontar;2;0;0;1
conferência;0;1;0;2
concordar;1;0;0;2
comunicado;0;0;0;3
compromisso;1;0;1;1
comemoração;2;0;0;1
comemorar;0;0;0;3
coluna;0;0;3;0
cobrança;0;2;1;0
cobra;1;1;1;0
cobarde;0;1;1;1
clique;1;0;2;0
clima;3;0;0;0
cliente;0;0;3;0
clamar;1;0;1;1
ciência;2;0;1;0
cirino;1;0;2;0
circo;3;0;0;0
cientista;0;0;0;3
chiclete;1;1;1;0
cheiro;1;2;0;0
cheio;1;1;0;1
chanceler;1;0;0;2
cerveja;2;0;1;0
centro;1;0;0;2
censura;2;0;1;0
cautelar;0;0;3;0
catástrofe;0;0;0;3
capturar;0;0;2;1
caos;2;0;0;1
cantor;3;0;0;0
campo;0;0;1;2
califórnia;1;0;0;2
bunkers;1;0;0;2
bruto;1;1;0;1
brutal;1;1;0;1
bruno;0;1;2;0
brincar;2;0;0;1
brincadeira;2;0;1;0
brigar;2;1;0;0
briga;3;0;0;0
bombardeio;0;1;0;2
bolsa;0;2;1;0
bola;0;0;2;1
blog;2;0;1;0
blefar;0;0;0;3
benedita;3;0;0;0
bastos;0;2;1;0
baseado;0;2;1;0
bangu;1;1;1;0
baer;0;2;1;0
açúcar;1;2;0;0
avanço;0;1;0;2
atravessar;0;0;2;1
atrapalhar;2;0;1;0
assessor;2;0;0;1
asilo;1;0;2;0
asean;0;0;0;3
artilharia;0;1;0;2
articular;1;2;0;0
arrumar;1;0;2;0
apuração;0;0;3;0
aproximar;1;0;0;2
aperto;3;0;0;0
apagar;2;1;0;0
antimíssil;0;0;0;3
anti_aérea;0;0;0;3
antecedência;0;0;0;3
andré;0;2;1;0
andamento;0;1;2;0
alimentação;0;3;0;0
albert;2;1;0;0
alasca;0;0;0;3
afundar;1;1;0;1
afonso;1;0;2;0
afastar;0;2;1;0
acredita_se;1;0;0;2
aceito;0;2;1;0
absurdo;3;0;0;0
